order_item_id,order_id,product_id,quantity,unit_price,item_total,customer_id,order_date,status,customer_name,city,state,signup_date,product_name,category,price,order_month,is_valid_sale
16144,192,246,3,2668.82,8006.46,1966,2024-12-25 12:07:08,delivered,Aylla Carvalho,Sales de Dias,PE,2021-06-08,Monitor 842,Esporte,2832.08,2024-12,True
16145,7623,234,5,1073.7,5368.5,1791,2025-07-05 22:34:16,delivered,Cecília Novaes,da Cruz do Oeste,TO,2025-03-07,Coleira 982,Livros,979.94,2025-07,True
16146,7454,269,3,635.59,1906.77,2247,2025-12-16 05:49:46,shipped,Luiza Brito,Câmara,AC,2021-10-10,Caderno 413,Pet,597.07,2025-12,True
16147,4272,105,4,1117.27,4469.08,1118,2024-09-05 13:53:50,delivered,Caroline Albuquerque,Cidade não informada,AL,2024-03-29,Ração 762,Beleza,1043.44,2024-09,True
16148,1041,103,3,948.1,2844.3,2854,2025-09-29 21:58:47,paid,Sr. Asafe Andrade,Correia de Abreu,RJ,2021-01-30,Suplemento 381,Casa,990.29,2025-09,True
16149,8990,92,2,311.32,622.64,1172,2025-11-22 18:58:00,delivered,Alícia da Rocha,Rodrigues da Prata,BA,2022-10-21,Mochila 355,Mercado,345.12,2025-11,True
16150,8345,187,1,1211.61,1211.61,2024,2025-04-12 23:56:20,pending,Anthony da Conceição,Souza da Prata,RJ,2025-01-14,Luminária 364,Pet,1129.33,2025-04,True
16151,9670,68,5,22.0,110.0,2933,2025-12-25 04:07:03,canceled,Danilo Vieira,Aragão,ES,2022-02-17,Sabonete 443,Eletrônicos,20.1,2025-12,False
16152,6869,72,2,162.32,324.64,1593,2024-08-23 19:01:45,delivered,Eloah Melo,Lima de Montenegro,RN,2022-11-21,Monitor 195,Esporte,167.99,2024-08,True
16153,6464,274,4,743.36,2973.44,948,2024-03-03 01:29:54,delivered,Joaquim Pinto,da Paz,AC,2025-03-02,Suplemento 119,Brinquedos,811.04,2024-03,True
16154,7290,96,5,2156.92,10784.6,2092,2025-10-27 01:49:45,delivered,Vitor Hugo Nascimento,Abreu,PR,2023-06-22,Coleira 696,Sem categoria,2057.62,2025-10,True
16155,4512,193,1,2810.5,2810.5,2628,2024-02-01 00:41:41,shipped,Mathias Caldeira,Costa,SP,2024-04-19,Carrinho 696,Pet,2657.95,2024-02,True
16156,815,3,1,1789.25,1789.25,1663,2024-02-24 01:34:49,delivered,Aurora Vasconcelos,Rezende de Garcia,GO,2021-03-05,Mouse 318,Eletrônicos,1676.67,2024-02,True
16157,4338,69,3,2590.71,7772.13,878,2025-11-19 16:23:38,delivered,Noah Correia,Cirino,BA,2024-05-29,Fone 969,Brinquedos,2587.22,2025-11,True
16158,7971,85,2,514.85,1029.7,301,2025-03-09 16:17:37,delivered,Ana Laura Barbosa,Fonseca do Galho,SE,2023-07-22,Almofada 192,Moda,564.29,2025-03,True
16159,8341,35,2,1257.32,2514.64,2231,2025-02-24 00:59:55,delivered,Asafe Campos,Marques de Fonseca,AL,2021-12-15,Óculos 649,Casa,1153.72,2025-02,True
16160,8735,249,5,2957.52,14787.6,1549,2025-01-30 12:59:47,delivered,Sra. Maria Júlia Pimenta,Leão,ES,2022-05-30,Mochila 530,Esporte,2761.5,2025-01,True
16161,3401,4,4,1766.35,7065.4,117,2024-05-07 09:39:56,delivered,Dra. Juliana Duarte,Borges,GO,2024-12-25,Monitor 331,Pet,1825.26,2024-05,True
16162,9443,253,5,1802.59,9012.95,1387,2024-10-29 12:31:56,delivered,Pedro Lucas Leão,da Cruz,TO,2024-11-29,Teclado 299,Informática,1759.16,2024-10,True
16163,9999,164,4,1885.87,7543.48,1786,2025-05-23 16:20:53,delivered,Sara Nascimento,Nascimento de Nascimento,TO,2023-03-25,Carrinho 960,Mercado,1725.95,2025-05,True
16164,4825,184,3,638.91,1916.73,1849,2024-09-19 04:00:44,paid,Eloah Peixoto,Cunha da Praia,DF,2022-01-21,Camiseta 927,Beleza,686.65,2024-09,True
16165,999,170,4,2156.58,8626.32,2211,2025-01-29 05:14:43,paid,Pedro Henrique Borges,Cassiano,RO,2022-11-18,Fone 193,Esporte,2251.9,2025-01,True
16166,8006,141,4,675.3,2701.2,175,2025-04-08 09:04:24,paid,Dr. Diogo da Cruz,Nunes da Serra,CE,2024-09-23,Relógio 133,Pet,649.55,2025-04,True
16167,7701,224,5,3217.87,16089.35,45,2024-05-08 13:17:20,shipped,Benjamin Pacheco,Souza,MT,2021-09-02,Smartphone 585,Eletrônicos,3191.63,2024-05,True
16168,3482,293,2,2169.24,4338.48,1533,2025-03-21 07:45:28,delivered,Maria Luiza Teixeira,Duarte Verde,AC,2022-12-05,Teclado 955,Moda,2015.92,2025-03,True
16169,8615,113,3,3408.02,10224.06,95,2025-01-21 02:40:03,delivered,Sr. Davi Miguel Cassiano,Gomes,RR,2023-02-06,Ração 130,Beleza,3136.74,2025-01,True
16170,5326,287,1,355.66,355.66,488,2024-12-18 07:13:37,delivered,Mariana Cirino,Porto de Nascimento,RR,2021-05-24,Liquidificador 903,Moda,385.33,2024-12,True
16171,6010,10,5,3134.49,15672.45,1650,2024-04-17 00:14:00,delivered,Benjamim Vasconcelos,Mendonça,SC,2023-01-18,Luminária 756,Casa,3475.4,2024-04,True
16172,3394,199,3,1421.29,4263.87,1782,2025-07-21 17:59:10,shipped,Melissa Silveira,Azevedo de Camargo,RJ,2025-05-28,Ração 139,Brinquedos,1394.34,2025-07,True
16173,8300,138,5,573.88,2869.4,2052,2025-02-09 10:27:14,delivered,Luara Azevedo,Cirino de da Luz,SP,2022-03-06,Fone 934,Pet,626.1,2025-02,True
16174,688,108,5,2069.34,10346.7,889,2025-04-02 09:11:21,delivered,Srta. Stephany Rios,Melo,MG,2021-01-04,Coleira 355,Mercado,2213.18,2025-04,True
16175,9745,286,2,2345.16,4690.32,2284,2025-01-04 04:36:11,shipped,Arthur Miguel Teixeira,Casa Grande,PE,2024-10-25,Mouse 836,Mercado,2167.68,2025-01,True
16176,9688,219,3,3062.3,9186.9,556,2025-10-02 15:50:02,delivered,Vinícius da Costa,Mendonça do Norte,BA,2022-10-05,Camiseta 866,Esporte,2910.58,2025-10,True
16177,6158,162,4,2163.47,8653.88,46,2024-02-26 14:33:15,delivered,Benicio Pacheco,Montenegro de Moura,CE,2025-09-12,Suplemento 371,Sem categoria,2317.18,2024-02,True
16178,4251,89,2,182.14,364.28,1940,2024-02-19 00:44:06,pending,João Barbosa,Rocha,SP,2021-03-14,Perfume 625,Brinquedos,185.59,2024-02,True
16179,7423,230,1,398.29,398.29,1399,2024-10-08 09:23:58,shipped,Melina Sampaio,Viana das Flores,SP,2023-10-07,Ração 698,Brinquedos,371.56,2024-10,True
16180,7470,163,5,204.96,1024.8,37,2024-09-01 02:25:43,paid,Pedro Fogaça,Jesus dos Dourados,SC,2024-01-21,Liquidificador 198,Beleza,187.98,2024-09,True
16181,753,292,2,56.23,112.46,154,2025-08-27 03:03:49,paid,Nicole Jesus,Correia,PE,2023-01-19,Panela 102,Beleza,59.43,2025-08,True
16182,6405,271,2,1833.16,3666.32,2020,2025-06-01 11:15:10,delivered,Gael Henrique Nascimento,Rodrigues do Sul,PI,2024-07-18,Bicicleta 710,Mercado,1841.55,2025-06,True
16183,8525,64,2,2700.5,5401.0,1234,2024-04-10 02:23:02,shipped,Sr. Ravi Lucca Camargo,Monteiro,SP,2022-04-06,Carrinho 891,Informática,1764.61,2024-04,True
16184,1225,106,3,235.4,706.2,2958,2024-02-01 12:59:54,paid,Vinicius Cirino,Azevedo,AL,2024-11-25,Bola 590,Mercado,227.51,2024-02,True
16185,7368,158,5,124.48,622.4,1833,2025-11-13 04:49:22,shipped,Marina Costa,Farias de Minas,MT,2025-11-22,Ração 821,Informática,123.01,2025-11,True
16186,6398,160,5,1161.34,5806.7,649,2025-10-06 11:56:19,delivered,Lucca da Mota,da Mota Paulista,RS,2025-07-14,Camiseta 203,Eletrônicos,1168.86,2025-10,True
16187,5408,123,4,2115.35,8461.4,1583,2025-10-22 07:25:38,delivered,Liam Ramos,Moreira,SE,2022-01-23,Webcam 681,Livros,1979.17,2025-10,True
16188,4638,94,3,688.36,2065.08,2652,2025-02-07 15:05:33,shipped,Sr. Lorenzo Sousa,Jesus da Serra,RJ,2023-02-22,Luminária 233,Beleza,705.49,2025-02,True
16189,5761,16,2,2840.97,5681.94,91,2025-04-29 02:01:05,delivered,Luiza Sá,Pimenta de Silveira,PE,2024-11-26,Perfume 422,Brinquedos,2771.9,2025-04,True
16190,3756,65,5,2804.55,14022.75,2038,2024-06-07 12:16:08,shipped,Ana Clara Câmara,Garcia,CE,2025-11-14,Mochila 878,Mercado,2788.97,2024-06,True
16191,9074,18,1,2562.51,2562.51,340,2024-04-23 17:35:40,paid,Murilo Aragão,Fonseca,PI,2023-04-01,Boneca 714,Pet,2528.31,2024-04,True
16192,3854,80,3,473.89,1421.67,2998,2025-04-13 14:37:35,canceled,Juan Cardoso,Souza do Norte,TO,2022-05-30,Jaqueta 307,Moda,489.35,2025-04,False
16193,5049,74,5,295.29,1476.45,2645,2024-08-13 03:24:55,delivered,Maria Sophia Cavalcanti,Oliveira,AL,2024-09-12,Perfume 865,Informática,310.88,2024-08,True
16194,1613,146,2,54.08,108.16,2070,2024-03-26 18:47:10,delivered,Maria Luísa Fonseca,Fogaça,PI,2023-02-05,Coleira 557,Livros,54.71,2024-03,True
16195,7919,134,4,3280.46,13121.84,228,2025-02-06 19:13:19,paid,Caleb Souza,Garcia,PA,2024-08-03,Liquidificador 239,Livros,3415.87,2025-02,True
16196,2893,277,4,3067.97,12271.88,2818,2024-06-04 21:19:00,paid,Liz Santos,Melo,RS,2023-12-17,Webcam 484,Eletrônicos,3069.76,2024-06,True
16197,5182,263,3,1467.3,4401.9,2639,2025-12-01 22:17:17,paid,Dante da Rosa,da Luz,PB,2023-07-25,Coleira 513,Brinquedos,1510.15,2025-12,True
16198,2189,8,5,1205.68,6028.4,2664,2024-10-23 18:52:38,shipped,Leandro da Costa,da Rosa do Oeste,PI,2023-10-21,Teclado 205,Moda,1107.03,2024-10,True
16199,160,144,3,3257.75,9773.25,1793,2024-10-23 06:03:51,shipped,Srta. Maria Flor Siqueira,Sampaio,PA,2022-01-17,Teclado 455,Beleza,3438.59,2024-10,True
16200,4947,152,2,2521.42,5042.84,2514,2025-03-22 03:50:48,delivered,Srta. Maria Julia da Cunha,Freitas,SC,2023-01-26,Livro 766,Pet,2657.48,2025-03,True
16201,5896,141,2,638.98,1277.96,941,2024-09-09 10:26:01,delivered,Fernanda Mendonça,Rezende Verde,DF,2025-04-27,Relógio 133,Pet,649.55,2024-09,True
16202,4724,81,5,505.35,2526.75,1340,2025-04-05 22:38:09,shipped,Aurora Almeida,Castro,MG,2021-09-11,Relógio 211,Pet,556.61,2025-04,True
16203,4078,22,2,3432.55,6865.1,158,2024-04-21 10:46:54,canceled,Yuri Jesus,Câmara,TO,2025-02-18,Coleira 902,Eletrônicos,3144.23,2024-04,False
16204,8771,53,3,657.99,1973.97,317,2025-04-21 08:04:39,shipped,Ana Sophia Cardoso,Ramos de Minas,PB,2023-01-29,Perfume 253,Brinquedos,638.68,2025-04,True
16205,8038,151,5,404.05,2020.25,2190,2024-08-21 22:54:10,pending,Davi Miguel Nunes,Jesus de Goiás,TO,2024-10-19,Perfume 484,Mercado,368.48,2024-08,True
16206,6961,95,2,2359.63,4719.26,564,2024-08-20 10:13:58,delivered,Luara Jesus,Nascimento,MS,2021-01-19,Shampoo 802,Livros,2211.59,2024-08,True
16207,9250,165,3,1591.82,4775.46,2032,2024-07-17 14:49:13,pending,Raquel da Mota,Costela,BA,2022-06-14,Notebook 103,Livros,1505.21,2024-07,True
16208,3105,176,5,3419.86,17099.3,1176,2024-09-22 07:21:35,shipped,Vitória Novaes,Marques de da Rosa,RJ,2023-01-27,Óculos 523,Mercado,3397.91,2024-09,True
16209,1455,171,3,3329.59,9988.77,500,2024-11-02 03:51:27,shipped,Cecilia Viana,Costela,SE,2022-04-04,Shampoo 479,Casa,3100.94,2024-11,True
16210,5471,180,4,1378.86,5515.44,2611,2025-09-04 16:48:47,delivered,Luiz Miguel Fogaça,Barros das Pedras,MT,2024-09-01,Livro 180,Esporte,1390.89,2025-09,True
16211,399,202,2,2777.19,5554.38,262,2025-12-28 15:05:58,delivered,Vinicius Borges,Moraes da Praia,AC,2022-11-08,Smartphone 937,Livros,2780.88,2025-12,True
16212,1251,146,1,52.32,52.32,2778,2024-01-21 18:38:07,canceled,Dr. Luiz Felipe Pinto,da Paz da Praia,AL,2022-06-27,Coleira 557,Livros,54.71,2024-01,False
16213,791,148,3,18.27,54.81,917,2024-04-21 15:09:58,delivered,Maria Isis Correia,Moura,RO,2022-11-30,Cafeteira 837,Moda,19.46,2024-04,True
16214,77,139,2,637.61,1275.22,2268,2025-05-06 08:12:25,paid,Mathias Novaes,Castro,PB,2021-05-21,Liquidificador 230,Esporte,634.31,2025-05,True
16215,1723,245,4,331.29,1325.16,9,2025-04-17 20:36:27,delivered,Bernardo Aparecida,Vargas,MA,2021-09-28,Boneca 400,Casa,355.15,2025-04,True
16216,7183,285,5,2922.15,14610.75,768,2024-04-24 23:33:27,delivered,Pedro Henrique da Mota,Carvalho Alegre,PR,2025-01-24,Webcam 528,Casa,2909.82,2024-04,True
16217,5750,160,1,1121.44,1121.44,1385,2024-03-20 09:19:35,shipped,João Vitor Santos,Teixeira de Montenegro,PR,2024-09-17,Camiseta 203,Eletrônicos,1168.86,2024-03,True
16218,2264,188,5,1340.61,6703.05,1175,2024-08-02 05:42:46,canceled,Lívia Jesus,Rezende Alegre,PR,2023-11-03,Mochila 189,Moda,1367.53,2024-08,False
16219,850,201,4,3418.33,13673.32,1576,2024-10-02 23:24:24,paid,Maria Julia Rocha,Farias,CE,2023-02-16,Mochila 375,Informática,3141.15,2024-10,True
16220,3070,129,5,637.76,3188.8,2094,2024-03-01 03:46:36,paid,Stephany Cardoso,da Rocha de Camargo,RR,2023-06-13,Monitor 834,Livros,633.45,2024-03,True
16221,6015,262,3,2102.82,6308.46,1083,2025-07-14 00:31:39,delivered,Ravi Guerra,da Rosa de Melo,SC,2021-10-08,Óculos 232,Moda,2156.46,2025-07,True
16222,8873,147,2,233.22,466.44,1920,2024-12-27 13:02:57,canceled,Sr. Vinícius Moraes,Teixeira da Mata,RR,2023-02-10,Tênis 809,Beleza,251.26,2024-12,False
16223,7997,291,2,3051.71,6103.42,2906,2025-04-11 06:38:53,paid,Maria Alice Brito,Melo do Oeste,ES,2023-01-07,Livro 804,Beleza,3266.94,2025-04,True
16224,1496,11,4,2053.01,8212.04,335,2025-08-20 00:36:51,delivered,Sara das Neves,Almeida de Borges,MG,2023-04-27,Monitor 643,Moda,1978.07,2025-08,True
16225,6009,82,3,1108.5,3325.5,377,2025-04-17 16:13:31,delivered,Pietro Sá,Farias da Mata,RJ,2021-11-16,Camiseta 577,Informática,1109.41,2025-04,True
16226,9225,70,2,1814.84,3629.68,804,2024-01-14 23:52:37,paid,Srta. Stephany Campos,Garcia,RS,2021-08-22,Liquidificador 310,Moda,1861.4,2024-01,True
16227,9352,159,4,2911.72,11646.88,624,2024-02-14 09:59:34,paid,Maria Laura Novaes,da Mota do Galho,PB,2025-10-19,Coleira 721,Casa,3115.79,2024-02,True
16228,7324,94,3,743.47,2230.41,1143,2024-03-04 21:28:11,delivered,Raquel Aragão,Casa Grande do Oeste,RN,2024-11-10,Luminária 233,Beleza,705.49,2024-03,True
16229,1390,53,1,689.68,689.68,1546,2025-10-10 07:32:42,canceled,Ana Luiza Guerra,Moura,MT,2022-04-25,Perfume 253,Brinquedos,638.68,2025-10,False
16230,4053,93,5,61.77,308.85,828,2024-03-08 04:32:02,delivered,Natália Pastor,Mendes,AM,2021-07-05,Mouse 224,Casa,56.67,2024-03,True
16231,1918,163,1,201.31,201.31,846,2024-04-10 22:06:47,delivered,Emilly Oliveira,Oliveira,RO,2023-09-29,Liquidificador 198,Beleza,187.98,2024-04,True
16232,7242,206,3,2252.93,6758.79,1686,2024-08-30 00:08:32,paid,Maria Luísa Azevedo,Porto de Minas,MS,2022-07-21,Cafeteira 719,Brinquedos,2264.76,2024-08,True
16233,2890,254,2,1040.21,2080.42,2768,2025-05-11 20:16:41,delivered,Pedro Henrique Vasconcelos,Machado,RJ,2021-07-28,Almofada 642,Brinquedos,1054.77,2025-05,True
16234,5441,23,3,381.41,1144.23,1754,2024-11-19 04:21:04,pending,Alexandre Rezende,Pires da Praia,MT,2024-09-23,Jaqueta 495,Informática,407.91,2024-11,True
16235,8705,157,5,1930.51,9652.55,1358,2024-02-09 22:08:59,shipped,Pietra Marques,Ribeiro do Amparo,MA,2021-05-22,Boneca 446,Moda,2085.2,2024-02,True
16236,4375,120,4,3814.2,15256.8,831,2025-09-14 21:15:50,shipped,Sra. Isadora da Paz,Guerra,RO,2025-11-04,Shampoo 959,Livros,3470.52,2025-09,True
16237,3375,170,4,2269.66,9078.64,1778,2024-09-26 11:05:09,delivered,Felipe Lima,Peixoto da Serra,RO,2021-12-19,Fone 193,Esporte,2251.9,2024-09,True
16238,7991,144,5,3097.03,15485.15,1142,2025-05-03 01:08:39,canceled,Sra. Gabriela Garcia,Barbosa,PR,2024-04-22,Teclado 455,Beleza,3438.59,2025-05,False
16239,2075,9,1,1316.33,1316.33,551,2024-06-02 19:22:12,delivered,Luan Borges,Albuquerque de Freitas,DF,2023-10-26,Sabonete 240,Esporte,1348.78,2024-06,True
16240,5518,73,1,2292.42,2292.42,1611,2024-08-13 03:03:40,paid,Miguel Sampaio,Abreu da Serra,TO,2022-03-30,Jaqueta 522,Mercado,2457.45,2024-08,True
16241,5535,186,3,2225.75,6677.25,2987,2025-09-06 01:35:11,delivered,Arthur Pastor,Farias,SP,2024-08-22,Bola 942,Beleza,2200.88,2025-09,True
16242,3580,77,1,1106.12,1106.12,1198,2025-10-29 07:40:21,shipped,Aurora Abreu,Porto Paulista,PA,2021-02-16,Bola 342,Casa,1031.49,2025-10,True
16243,1790,133,3,356.31,1068.93,107,2024-12-18 16:36:15,delivered,Ana Cecília Sá,da Cruz,DF,2025-03-14,Fone 700,Brinquedos,367.1,2024-12,True
16244,9373,83,4,3241.49,12965.96,2478,2024-04-08 06:15:44,shipped,Laura Vargas,Moura,TO,2024-11-17,Mouse 466,Mercado,3376.75,2024-04,True
16245,610,107,5,1470.02,7350.1,2564,2024-07-19 03:29:29,delivered,Sr. Enrico Gonçalves,Peixoto das Pedras,PE,2022-03-11,Cafeteira 240,Brinquedos,1476.03,2024-07,True
16246,6564,300,3,3225.37,9676.11,1200,2024-05-22 05:26:51,shipped,Lavínia Novaes,Aparecida de da Rosa,TO,2023-01-10,Sabonete 109,Eletrônicos,2984.22,2024-05,True
16247,9612,47,3,1494.94,4484.82,1304,2024-10-24 17:48:18,shipped,Luiza Machado,Sousa de Carvalho,GO,2024-08-26,Carrinho 608,Moda,1601.36,2024-10,True
16248,8793,199,1,1475.17,1475.17,2859,2025-08-19 15:27:46,pending,Luiza da Cruz,Nascimento das Pedras,MA,2025-10-11,Ração 139,Brinquedos,1394.34,2025-08,True
16249,2302,33,5,907.93,4539.65,348,2025-02-14 23:04:29,delivered,Brenda Leão,Vieira do Sul,RN,2021-05-17,Boneca 256,Pet,981.98,2025-02,True
16250,4366,40,2,60.22,120.44,1107,2024-01-18 12:31:45,delivered,Caleb Fonseca,Barros dos Dourados,SP,2024-02-11,Fone 222,Casa,59.14,2024-01,True
16251,1888,220,1,1393.9,1393.9,1920,2025-07-15 04:34:08,delivered,Sr. Vinícius Moraes,Teixeira da Mata,RR,2023-02-10,Teclado 128,Esporte,1362.18,2025-07,True
16252,2234,46,2,922.45,1844.9,2927,2024-10-16 01:14:04,delivered,Heitor Barbosa,Leão,AM,2021-10-23,Cafeteira 165,Mercado,1764.61,2024-10,True
16253,6407,130,1,94.2,94.2,1074,2025-02-18 20:56:56,unknown,Benjamim Ribeiro,Cidade não informada,MA,2022-03-01,Óculos 160,Livros,91.37,2025-02,False
16254,9308,120,1,3484.93,3484.93,2259,2024-12-03 04:47:27,delivered,Sra. Maria Luísa Fogaça,Leão,RN,2024-12-07,Shampoo 959,Livros,3470.52,2024-12,True
16255,1643,63,4,1545.19,6180.76,487,2025-04-12 06:38:26,delivered,Srta. Sophia Gomes,Peixoto Grande,RJ,2021-03-17,Liquidificador 348,Pet,1631.78,2025-04,True
16256,7839,55,1,1141.54,1141.54,1084,2024-08-05 22:58:07,shipped,Isabel Garcia,Melo Paulista,BA,2023-07-06,Webcam 329,Brinquedos,1136.48,2024-08,True
16257,6816,272,2,3176.74,6353.48,41,2025-09-07 10:11:57,delivered,Beatriz Aragão,Borges,SP,2024-11-28,Bola 450,Casa,3486.54,2025-09,True
16258,4338,39,4,2207.66,8830.64,878,2025-11-19 16:23:38,delivered,Noah Correia,Cirino,BA,2024-05-29,Ração 416,Sem categoria,2336.29,2025-11,True
16259,9376,79,1,1467.44,1467.44,2086,2024-03-27 15:18:24,delivered,Sophia Lima,Duarte das Flores,MT,2025-11-17,Luminária 425,Livros,1592.86,2024-03,True
16260,8466,114,4,2949.54,11798.16,902,2024-07-27 16:16:34,delivered,Ester Nogueira,Duarte dos Dourados,GO,2025-09-03,Relógio 159,Esporte,2833.16,2024-07,True
16261,1315,58,5,789.81,3949.05,2568,2024-02-16 12:16:30,delivered,Anna Liz Rocha,Albuquerque de Souza,RO,2021-06-16,Sabonete 283,Eletrônicos,792.8,2024-02,True
16262,6226,161,4,1902.92,7611.68,540,2025-12-19 02:56:59,delivered,Sra. Eloah Freitas,Souza,SP,2025-08-06,Tênis 813,Brinquedos,1946.08,2025-12,True
16263,8590,59,1,243.7,243.7,956,2024-09-19 13:58:02,paid,Natália Novais,Aparecida,ES,2025-08-16,Caderno 510,Eletrônicos,255.21,2024-09,True
16264,3814,187,2,1221.28,2442.56,2153,2025-04-11 18:15:52,delivered,Srta. Gabriela Sales,Nascimento,PB,2024-11-12,Luminária 364,Pet,1129.33,2025-04,True
16265,484,17,4,321.0,1284.0,657,2024-02-23 11:57:09,delivered,Sra. Emilly Rodrigues,Rezende de Minas,ES,2025-03-04,Jaqueta 760,Esporte,308.61,2024-02,True
16266,5942,118,3,3679.37,11038.11,759,2024-06-27 15:52:23,paid,Zoe Novaes,das Neves,DF,2025-11-19,Suplemento 882,Eletrônicos,3487.43,2024-06,True
16267,1263,264,1,137.54,137.54,135,2024-05-17 09:04:49,delivered,Heloisa Vasconcelos,Machado dos Dourados,MA,2025-04-27,Livro 104,Brinquedos,146.47,2024-05,True
16268,1393,224,2,2968.31,5936.62,937,2025-12-05 08:48:43,paid,Maria Júlia Machado,Câmara,PA,2021-08-05,Smartphone 585,Eletrônicos,3191.63,2025-12,True
16269,9759,263,1,1605.78,1605.78,2152,2025-09-13 18:13:08,shipped,Dom Melo,Abreu,MA,2023-06-04,Coleira 513,Brinquedos,1510.15,2025-09,True
16270,4904,212,1,226.86,226.86,470,2024-11-10 23:54:21,delivered,Bianca Albuquerque,da Luz,ES,2024-12-15,Tênis 957,Beleza,215.83,2024-11,True
16271,6157,129,2,642.42,1284.84,893,2024-05-04 19:17:39,delivered,Pedro Henrique Duarte,Cavalcante,SE,2021-06-18,Monitor 834,Livros,633.45,2024-05,True
16272,380,212,5,208.61,1043.05,2662,2025-05-19 04:40:40,delivered,Sra. Bianca Câmara,Cassiano de Sales,SP,2023-10-30,Tênis 957,Beleza,215.83,2025-05,True
16273,108,257,2,3215.7,6431.4,793,2024-08-16 11:52:12,delivered,Olivia Mendes,Câmara,TO,2025-11-02,Bicicleta 423,Casa,3020.44,2024-08,True
16274,9028,51,4,184.48,737.92,1595,2024-11-25 13:23:58,canceled,Antonella Teixeira,Peixoto da Prata,BA,2023-12-23,Jaqueta 102,Mercado,168.47,2024-11,False
16275,9893,5,1,2629.12,2629.12,1095,2025-03-10 01:50:42,shipped,José da Rocha,Ribeiro de Barbosa,RS,2022-05-27,Bicicleta 108,Eletrônicos,2439.16,2025-03,True
16276,6623,298,4,2445.45,9781.8,1922,2025-05-03 11:57:41,paid,Dr. Rael Pinto,Vasconcelos,MG,2021-10-28,Liquidificador 920,Livros,2373.53,2025-05,True
16277,907,198,5,509.47,2547.35,2828,2024-05-19 17:53:22,shipped,Dr. Vinícius Gonçalves,Lopes,SP,2023-08-07,Camiseta 512,Esporte,516.33,2024-05,True
16278,2334,188,3,1341.39,4024.17,2504,2024-05-20 17:35:37,paid,Sra. Amanda Macedo,da Cruz,RN,2025-06-24,Mochila 189,Moda,1367.53,2024-05,True
16279,5516,168,2,455.73,911.46,2004,2025-07-16 22:59:29,delivered,Gustavo Andrade,Abreu,MS,2023-09-17,Teclado 964,Informática,417.55,2025-07,True
16280,1433,265,1,3366.61,3366.61,1081,2025-02-05 13:04:09,shipped,Maysa Silveira,Costela,RJ,2024-02-08,Tênis 114,Livros,3123.64,2025-02,True
16281,9315,19,5,2828.87,14144.35,1064,2025-05-05 19:51:23,delivered,Sr. Francisco Lima,Oliveira,PR,2021-01-26,Liquidificador 968,Eletrônicos,2967.04,2025-05,True
16282,8996,186,3,2155.64,6466.92,384,2025-12-06 08:09:02,delivered,Anna Liz Moura,Moura de Santos,MS,2022-07-05,Bola 942,Beleza,2200.88,2025-12,True
16283,7756,49,5,975.16,4875.8,2346,2024-11-18 02:45:19,paid,André Pinto,Almeida do Sul,ES,2023-07-23,Camiseta 261,Livros,904.08,2024-11,True
16284,8023,249,3,2932.61,8797.83,1117,2024-10-09 05:29:33,delivered,Ravy Pinto,da Cruz,RR,2025-12-22,Mochila 530,Esporte,2761.5,2024-10,True
16285,8594,130,1,96.9,96.9,1024,2024-04-29 16:33:25,shipped,Dra. Luana Vasconcelos,Casa Grande do Campo,TO,2022-06-13,Óculos 160,Livros,91.37,2024-04,True
16286,2390,145,2,2351.45,4702.9,212,2025-05-13 23:26:54,canceled,Stephany da Rosa,Ramos de Alves,AL,2024-01-06,Camiseta 941,Moda,2485.75,2025-05,False
16287,9712,147,5,243.67,1218.35,2901,2025-01-15 09:08:45,delivered,Isaque da Paz,da Cruz da Prata,RN,2023-03-28,Tênis 809,Beleza,251.26,2025-01,True
16288,6579,80,4,487.9,1951.6,1305,2024-02-15 09:30:01,paid,Luan da Paz,Barros,PA,2025-10-09,Jaqueta 307,Moda,489.35,2024-02,True
16289,6707,88,4,2577.08,10308.32,1252,2025-08-05 14:26:28,paid,Milena Dias,Macedo dos Dourados,AL,2024-11-03,Panela 193,Casa,2493.38,2025-08,True
16290,5808,274,3,781.37,2344.11,2203,2025-08-07 15:27:46,delivered,José Silveira,Peixoto Alegre,PR,2023-08-12,Suplemento 119,Brinquedos,811.04,2025-08,True
16291,95,229,3,1954.86,5864.58,2524,2025-11-05 05:21:07,delivered,Matheus Moreira,Cirino dos Dourados,AC,2025-01-18,Bicicleta 793,Esporte,1829.42,2025-11,True
16292,1890,259,4,216.02,864.08,770,2024-11-29 01:16:49,delivered,Bruno da Mota,Nascimento,DF,2021-07-23,Camiseta 749,Livros,217.18,2024-11,True
16293,9930,199,1,1314.4,1314.4,64,2024-06-15 11:11:48,delivered,Leandro Fonseca,Fogaça,DF,2024-01-09,Ração 139,Brinquedos,1394.34,2024-06,True
16294,4509,79,1,1626.02,1626.02,308,2024-12-02 02:53:12,delivered,Bárbara da Luz,Santos dos Dourados,DF,2021-11-07,Luminária 425,Livros,1592.86,2024-12,True
16295,8349,264,3,135.53,406.59,2253,2024-06-12 04:30:30,delivered,Manuella Barros,Souza,PE,2025-05-14,Livro 104,Brinquedos,146.47,2024-06,True
16296,8759,294,1,2660.37,2660.37,1288,2024-05-30 20:53:40,shipped,Levi Farias,Souza de Goiás,PA,2023-12-29,Livro 192,Casa,2731.65,2024-05,True
